Sales,Ad_Spend,Email_Campaigns,Website_Traffic,Avg_Rating,Discount_Pct,Competitor_Price_Index,Inventory_Level,Social_Media_Engagement,Season,Product_Type,Category_ID,Month
224.9,7.35,15,107.85,4.14,22.52,98.57,589,16.05,Spring,Fashion,72,4
333.74,47.97,4,146.8,3.62,9.54,91.24,1192,47.63,Spring,Fashion,72,5
692.67,47,5,423.97,3.74,14.71,75.95,251,59.63,Summer,Fashion,72,6
232.01,18.46,12,106.77,4.23,3.43,91.03,678,51.73,Summer,Fashion,72,7
374.79,32.82,3,197.25,4.1,11.4,89.86,586,40.33,Summer,Fashion,72,8
314.12,36.82,5,88.13,4.58,7.31,111.11,490,49.69,Fall,Fashion,72,9
204.34,12.16,9,87.29,3.91,27.29,63.88,920,13.42,Fall,Fashion,72,10
239.39,46.55,7,33.42,4.22,19.78,105.87,836,59.24,Fall,Fashion,72,11
186.6,27.6,3,55.28,4.87,8.15,90.14,1018,25.33,Winter,Fashion,72,12
555.41,72.3,8,228.03,3.72,9.2,107.67,900,33.18,Winter,Fashion,72,13
349.52,41.6,9,149.15,3.98,14.38,78.59,548,50.42,Spring,Fashion,72,14
354.29,26.89,6,158.52,4.14,0.35,115.97,1002,21.68,Spring,Fashion,72,15
427.69,62.42,6,184.39,3.34,14.58,98.91,735,61.09,Spring,Fashion,72,16
343.09,27.17,7,196.09,4.64,4.74,110.65,970,45.64,Summer,Fashion,72,17
287.57,29.27,6,159.69,3.22,4.76,84.28,1192,55.93,Summer,Fashion,72,18
358.8,13.58,11,175.99,2.51,1.27,85.53,1008,49.4,Winter,Electronics,73,1
407.05,29.88,7,179.07,4.21,22.11,126.72,551,50.7,Winter,Electronics,73,2
397.63,42.06,14,165.59,4.09,7.02,99.68,1902,22.28,Spring,Electronics,73,3
422.8,51.57,7,171.21,4.56,2.65,117.23,1182,62.47,Spring,Electronics,73,4
314.52,47.22,8,91.17,4.3,18.18,88.69,541,21.33,Spring,Electronics,73,5
460.14,13.24,6,289.8,4.27,3.7,92.3,1109,42.55,Summer,Electronics,73,6
526.44,70.93,4,180.9,3.89,12.59,98.83,496,39.99,Summer,Electronics,73,7
294.46,25.32,8,118.12,4.52,0.99,94.18,1489,66.61,Summer,Electronics,73,8
261.02,34.26,4,92.73,4.39,9.17,84.87,1550,64.79,Fall,Electronics,73,9
260.9,20.18,7,70.92,3.5,5.81,87.57,578,60.09,Fall,Electronics,73,10
500.61,38.54,6,234.13,4.84,15.98,90.07,595,41.1,Fall,Electronics,73,11
207.71,20.6,6,62.66,4.75,10.4,115.28,2011,57.06,Winter,Electronics,73,12
484.85,50.2,7,155.71,4.96,5.87,104.02,1042,76.48,Winter,Electronics,73,13
413.01,15.97,13,216.85,4.06,5.7,97.74,871,57.08,Spring,Electronics,73,14
561.85,44.02,10,301.53,3.87,11.06,97.69,1177,46.47,Spring,Electronics,73,15
353.43,7.4,6,158.78,4.65,17.89,87.69,356,50.88,Spring,Electronics,73,16
452.68,8.04,8,276.27,3.55,12.75,90.07,857,52.9,Summer,Electronics,73,17
408.01,13.41,8,149.09,4.34,9.04,88.58,666,67.62,Summer,Electronics,73,18
311.29,44.56,4,98.03,4.03,8.88,87.44,1792,10.37,Winter,Electronics,74,1
225.64,14.28,8,72.16,3.11,10.3,117.58,1089,42.63,Winter,Electronics,74,2
389.05,55.61,9,117.29,4.91,19.72,107.01,832,62.91,Spring,Electronics,74,3
479.12,75.99,8,156.93,3.68,13.16,86.03,1175,63.21,Spring,Electronics,74,4
459.15,23.86,5,195.16,4.69,4.65,81.75,480,23.12,Spring,Electronics,74,5
467.72,44.62,13,149.86,4.38,5.15,106.4,1185,73.41,Summer,Electronics,74,6
518.71,34.51,9,271.3,4.8,26.32,66.94,628,34.83,Summer,Electronics,74,7
355.32,55.54,9,87.31,4.22,14.85,99.7,561,65.1,Summer,Electronics,74,8
399.54,22.05,4,208.48,4.66,4.61,91.94,1520,37.95,Fall,Electronics,74,9
353.34,16.21,6,161.49,4.13,20.2,96.24,1134,57.34,Fall,Electronics,74,10
383.49,28.77,4,196.61,4.09,7.6,92.36,1392,50.92,Fall,Electronics,74,11
498.47,35.57,3,229.48,4.11,3.23,85.99,1126,67.36,Winter,Electronics,74,12
305.07,24.95,14,88.18,3.8,7.46,84.45,466,43.5,Winter,Electronics,74,13
574.74,42.58,4,288.36,4.46,23.2,114.1,756,39.98,Spring,Electronics,74,14
374.87,15.14,13,138.45,4.39,12.92,101.69,920,31.29,Spring,Electronics,74,15
346.64,26.08,4,125.09,3.23,23.07,100.62,584,67.59,Spring,Electronics,74,16
533.56,34.25,10,277.53,3.69,3.79,109.21,1156,35.16,Summer,Electronics,74,17
395.17,52.21,10,134.83,4.05,9.86,99.84,793,33.93,Summer,Electronics,74,18
265.98,40.53,8,35.22,4.31,4.86,111.39,589,38.43,Winter,Home,75,1
239.18,15.94,5,115.75,3.49,23.8,122.38,881,40.38,Winter,Home,75,2
497.21,39.08,7,233.87,4.05,4.37,112.86,644,64.71,Spring,Home,75,3
567.92,42.83,9,309.32,4.63,18.27,105.9,829,22.54,Spring,Home,75,4
334.75,6.21,6,184.68,4.42,12.8,109.3,1186,42.6,Spring,Home,75,5
301.36,32.67,4,116.01,4.11,12.57,96.29,1379,55.11,Summer,Home,75,6
262.77,30.5,4,84.65,3.85,11.46,118.29,836,53.39,Summer,Home,75,7
402.95,27.4,5,197.07,4.52,13.16,113.74,1405,74.44,Summer,Home,75,8
237.96,34.91,7,49.33,4.84,13.63,112.48,540,75.56,Fall,Home,75,9
314.13,41.77,11,107.87,4.51,19.67,92.96,540,41.45,Fall,Home,75,10
281.55,61.98,13,49.56,4.2,6.37,101.35,968,75.81,Fall,Home,75,11
357.87,40.55,9,130.52,4.16,9.46,100.47,1659,40.98,Winter,Home,75,12
251.54,28.86,12,76.79,4.07,2.14,100.34,724,84.73,Winter,Home,75,13
265.89,23.7,7,123.51,4.57,16.97,80.78,1003,44.08,Spring,Home,75,14
409.63,14.05,7,214.95,4.41,7.2,91.93,1124,56.49,Spring,Home,75,15
249.2,14.09,11,115.59,3.2,24.9,91.55,589,57.92,Spring,Home,75,16
338.03,28.03,8,136.01,3.51,12.31,97.52,580,73.41,Summer,Home,75,17
350.02,7,12,219.72,4.61,9.88,93.63,878,70.31,Summer,Home,75,18
499.38,9.76,13,274.27,4.54,17.14,103.1,1414,60.89,Winter,Home,76,1
459.17,39.23,5,203.41,4.64,11.11,91.85,980,23.25,Winter,Home,76,2
347.5,16.38,6,197.24,3.7,13.63,52.68,734,17.19,Spring,Home,76,3
337.83,17.61,8,189.26,3.77,2.45,94.52,710,39.49,Spring,Home,76,4
534.27,35.74,5,239.52,4.65,13.73,123.71,374,60.38,Spring,Home,76,5
266.45,7.65,9,122,3.47,8.97,92.6,404,47.66,Summer,Home,76,6
265.14,24.47,10,112.14,4.6,19,124.09,1536,49.95,Summer,Home,76,7
474.75,87.85,9,141.58,4.29,12.81,73.72,831,52.46,Summer,Home,76,8
283.29,38.23,8,103.81,3.48,7.09,95.1,1275,87.12,Fall,Home,76,9
346.88,46,12,143.73,4.62,5.06,90.79,1184,41.61,Fall,Home,76,10
354.79,61.41,5,120.38,4.4,8,60.7,1370,81.39,Fall,Home,76,11
522.66,37.51,5,240.26,4.59,15.39,103.42,460,78.12,Winter,Home,76,12
465.33,56.41,9,224.4,3.49,7.34,95.57,1627,21.65,Winter,Home,76,13
290.35,32.1,7,116.12,4.4,6.52,72.66,810,28.88,Spring,Home,76,14
463.68,42.02,11,205.64,4.79,25.92,111.28,1329,74.96,Spring,Home,76,15
585.26,19.05,10,381.35,4.78,13.07,87.48,1707,59.87,Spring,Home,76,16
366.5,60.45,5,127.95,4.88,9.27,96.71,1532,42.43,Summer,Home,76,17
719.04,47.53,9,420.91,4.21,6.57,101.63,967,37.2,Summer,Home,76,18
516.64,22.84,9,251.73,4.43,10.22,108.13,1486,52.5,Winter,Electronics,77,1
349.78,19.81,5,150.58,4.32,4.02,76.96,765,28.83,Winter,Electronics,77,2
370.91,22.71,6,170.17,4.28,23.42,120.72,858,39.47,Spring,Electronics,77,3
521.57,18.1,7,275.21,4.59,14.53,126.15,781,52.08,Spring,Electronics,77,4
651.85,82.19,7,280.45,4.64,16.92,98.93,874,79.5,Spring,Electronics,77,5
332.68,31.96,8,157.4,4.69,23.35,111.24,1510,18.2,Summer,Electronics,77,6
347.52,44.82,6,81.77,3.87,14.05,99.69,979,62.79,Summer,Electronics,77,7
409.86,14.61,10,237.6,2.42,11.23,102.34,881,20.65,Summer,Electronics,77,8
336.09,22.86,8,116.36,4.8,4.71,103.57,709,48.04,Fall,Electronics,77,9
434.1,69.09,8,149.34,3.19,5.49,83.73,537,25.97,Fall,Electronics,77,10
366.08,37.21,5,148.24,2.84,4.53,71.98,890,75.66,Fall,Electronics,77,11
463.2,54.2,6,125.6,4.3,4.07,107.59,467,66.11,Winter,Electronics,77,12
711.98,138.36,9,182.88,4.36,12.1,98.77,276,61.23,Winter,Electronics,77,13
592.9,27.31,5,344.36,3.97,14.81,120.29,780,59.62,Spring,Electronics,77,14
285.15,35.54,7,58.4,4.89,14.52,89.37,741,49.43,Spring,Electronics,77,15
358.75,12.8,7,105.68,3.4,22.05,137.99,731,54.07,Spring,Electronics,77,16
291.09,34.8,4,104.28,4.3,1.97,75.56,844,15.28,Summer,Electronics,77,17
453.97,85.14,8,111.23,4,17.29,96.72,330,46.71,Summer,Electronics,77,18
454.81,31.99,5,207.38,4.29,8.78,93.74,474,52.53,Winter,Home,78,1
205.65,22.1,12,50.25,3.77,8.75,99.48,1356,70.67,Winter,Home,78,2
469.24,50.85,7,188.34,4.26,8.29,122.04,847,32,Spring,Home,78,3
547.28,42.24,7,289.75,4.37,8.08,90.04,672,42.28,Spring,Home,78,4
390.38,17.42,10,209.09,4.61,8.72,101.76,527,40.48,Spring,Home,78,5
632.7,58.21,12,303.86,4.61,11.02,96.09,758,55.21,Summer,Home,78,6
396.36,16.51,3,220.76,4.19,10.12,116.01,1044,37.03,Summer,Home,78,7
181.34,21.16,11,58.52,4.26,3.87,118.91,1166,31.66,Summer,Home,78,8
513.71,34.17,9,257.81,4.58,14.64,109.08,1246,47.08,Fall,Home,78,9
566.12,26.5,11,342.99,3.83,2.19,100.69,1738,50.32,Fall,Home,78,10
492.29,73,7,211.57,3.65,6.22,99.03,768,74.81,Fall,Home,78,11
429.64,64.81,13,168.53,4.43,0.69,109.45,1307,16.77,Winter,Home,78,12
695.54,26.91,14,414.79,4.36,7.67,91.31,590,52.09,Winter,Home,78,13
374.19,13.74,5,229.96,3.63,12.89,94.88,528,61.61,Spring,Home,78,14
489.14,38.57,8,234.37,4.78,3.43,119.57,404,43.1,Spring,Home,78,15
275.55,42.28,13,89.05,3.24,2.5,100.85,1034,44,Spring,Home,78,16
626.19,63.22,5,295.59,4.36,26.15,85.87,747,37.13,Summer,Home,78,17
267.59,31.56,9,135.26,3.7,3.58,112.77,472,12.54,Summer,Home,78,18
606.11,28.84,4,313.12,4.45,12.96,105.98,205,34.94,Winter,Fashion,79,1
457.89,60.63,5,203.37,4.31,26.8,115.67,1782,46.19,Winter,Fashion,79,2
206.76,35.15,6,95.2,3.58,5.33,86.55,2167,57.19,Spring,Fashion,79,3
231.61,20.88,9,68.62,4.32,11.91,89.77,528,77.75,Spring,Fashion,79,4
190.32,13.92,13,79.89,3.37,5.88,96.32,776,68.85,Spring,Fashion,79,5
547.14,31.02,11,323.52,3.54,20.85,94.1,800,42.62,Summer,Fashion,79,6
317.85,65.72,9,113.74,3.72,13.98,100.9,1186,44.54,Summer,Fashion,79,7
315.57,20.02,9,159.42,4.33,4.86,99.31,554,28.57,Summer,Fashion,79,8
551.38,45.65,8,315.19,4.1,10.24,104.72,1355,39.84,Fall,Fashion,79,9
425.52,43.92,6,163.84,4.89,26.15,102.14,608,38.15,Fall,Fashion,79,10
351.35,19.01,7,171.84,3.94,17.47,80.44,525,53.22,Fall,Fashion,79,11
388.64,12.2,8,216.56,3.45,8.1,75.76,682,36.86,Winter,Fashion,79,12
316.77,19.86,11,196.49,3.61,12.89,91.04,1487,78.91,Winter,Fashion,79,13
290.33,18,5,197.74,4.48,9.01,100.71,2135,52.19,Spring,Fashion,79,14
385.16,18.46,15,216.93,4.51,3.77,90.58,1187,35.7,Spring,Fashion,79,15
298.79,6.26,11,186.88,4.8,33.49,103.68,1566,24.25,Spring,Fashion,79,16
383.27,34.56,9,183.05,3.49,13.74,117.03,826,34.34,Summer,Fashion,79,17
198.45,13.47,8,47.38,4.51,21.06,126.82,927,54.09,Summer,Fashion,79,18
499.75,18.07,7,247.63,4.21,9.39,97.39,911,32.5,Winter,Electronics,80,1
750.6,27.88,2,385.99,4.76,20.35,105.26,352,76.56,Winter,Electronics,80,2
520.81,28.09,8,303.76,4.53,5.95,118.92,989,75.48,Spring,Electronics,80,3
347.03,23.58,7,145.45,4.11,18.61,65.77,1500,39.56,Spring,Electronics,80,4
367.69,28.46,9,91.83,4.07,7.78,118.31,1087,38.65,Spring,Electronics,80,5
271.58,23.1,8,95.92,4.55,19.32,114.74,943,59.34,Summer,Electronics,80,6
217.05,29.55,10,46.7,4.7,20.13,113.93,1462,54.15,Summer,Electronics,80,7
444.73,75.44,7,105.97,4.39,16.74,113.1,1128,68.23,Summer,Electronics,80,8
330.11,24.2,9,128.11,4.2,5.2,128.51,940,64.55,Fall,Electronics,80,9
598.63,33.4,7,310.77,4.27,7.03,98.34,1047,23.79,Fall,Electronics,80,10
358.22,13.28,5,208.14,4.97,6.24,83.4,2088,37.92,Fall,Electronics,80,11
320.17,33.87,8,80.31,4.23,12.69,87.86,705,48.94,Winter,Electronics,80,12
687.61,35.75,17,344.63,4.25,8.32,95.86,620,63.92,Winter,Electronics,80,13
579.54,84.96,7,200.93,4.61,15.19,112.63,535,70.64,Spring,Electronics,80,14
305.36,33.39,9,102.45,4.83,11.37,108.59,1135,48.99,Spring,Electronics,80,15
317.52,23.64,10,131.49,4.37,14.62,99.67,1606,65.84,Spring,Electronics,80,16
336.13,37.17,10,129.88,3.45,16.38,106.02,517,31.58,Summer,Electronics,80,17
360.34,14.49,8,205.19,4.91,6.99,120.3,805,52.93,Summer,Electronics,80,18
491.39,37.04,6,230.36,4.61,8.2,101.09,765,79.74,Winter,Fashion,81,1
414.34,31.74,10,204.86,2.74,16.38,112.03,1486,88.97,Winter,Fashion,81,2
324.88,21.57,7,193.62,4.57,12.17,114.77,1682,19.39,Spring,Fashion,81,3
382.27,15.69,6,167.61,4.43,11.92,111.98,516,87.12,Spring,Fashion,81,4
312.13,39.72,8,122.32,3.53,4.5,83.58,892,52.26,Spring,Fashion,81,5
359.43,37.11,9,189.72,4.44,1.11,97.37,1142,52.24,Summer,Fashion,81,6
296.72,28.5,8,155.86,4.19,1.48,94.39,755,28.35,Summer,Fashion,81,7
379.54,64.22,8,137.52,3.8,5.5,102.28,591,22.6,Summer,Fashion,81,8
484.94,34.44,11,297.79,4.63,5.07,74.5,964,80.1,Fall,Fashion,81,9
216.07,23.08,9,89.95,4.17,7.01,104.37,1111,51.08,Fall,Fashion,81,10
196.7,22.74,2,62.72,4.77,9.53,89.28,768,57.87,Fall,Fashion,81,11
418.37,46.62,14,199.82,4.5,8.41,74.3,1729,76.46,Winter,Fashion,81,12
380.13,32.73,8,169.41,3.75,19.19,94.94,1137,73.58,Winter,Fashion,81,13
405.28,40.77,8,221.27,4.13,11.64,110.14,656,50.82,Spring,Fashion,81,14
169.48,22.74,8,62.75,4.34,7.86,92.01,1228,35.98,Spring,Fashion,81,15
298.57,12.39,5,173.11,4.43,6.56,119.89,1774,40.88,Spring,Fashion,81,16
433.33,57.35,6,188.46,4.3,12.54,114.14,809,58.49,Summer,Fashion,81,17
370.61,45.99,5,188.07,4.31,15.5,97.2,1009,30.86,Summer,Fashion,81,18
278.07,23.41,7,106.68,4.24,7.51,89.41,1026,10.83,Winter,Fashion,82,1
502.2,25.54,9,278.64,4.73,10.84,76.78,315,62.87,Winter,Fashion,82,2
350.36,36.4,6,176.07,4.12,4.59,126.17,1360,26.07,Spring,Fashion,82,3
240.55,35.37,9,70.28,4.31,6.34,127.96,1554,50.93,Spring,Fashion,82,4
335.04,29.21,7,131.66,3.94,6.11,90.32,907,51.17,Spring,Fashion,82,5
307.93,64.03,9,76.93,4.59,5.87,96.91,524,47.29,Summer,Fashion,82,6
598.32,22.58,9,371.89,4.73,8.3,91.05,553,38.22,Summer,Fashion,82,7
383.26,21.88,7,205.66,4.91,3.82,103.26,535,30.25,Summer,Fashion,82,8
367.61,68.44,5,142.36,4.46,23.91,112.2,1693,36.71,Fall,Fashion,82,9
187.87,6.37,12,103.65,4.31,6.97,113.82,997,10.68,Fall,Fashion,82,10
657.55,166.29,4,134.63,4.41,13.2,88.26,923,25.31,Fall,Fashion,82,11
258.42,19.58,10,135.92,3.51,28.43,110.74,1066,30.91,Winter,Fashion,82,12
418.64,22.13,6,219.88,4.35,21.82,68.35,821,73.23,Winter,Fashion,82,13
343.57,9.37,10,194.83,4.34,11.91,121.85,863,47.27,Spring,Fashion,82,14
204.17,41.63,9,55.77,4.23,12.92,106.04,1009,55.98,Spring,Fashion,82,15
395.84,16.78,11,217.78,4.79,14.57,124.22,498,29.29,Spring,Fashion,82,16
374.87,26.47,10,197.47,4.48,13.96,91.74,373,57.87,Summer,Fashion,82,17
429.08,47.47,10,211.01,3.91,4.32,79.13,799,51.64,Summer,Fashion,82,18
404.02,46.59,4,153.49,3.9,15.94,97.85,1109,40.2,Winter,Home,83,1
335.64,44.23,13,141.21,3.87,7.87,93.72,1470,15.96,Winter,Home,83,2
246.6,11.9,9,121.45,3.57,13.36,103.09,832,62.48,Spring,Home,83,3
384.19,56.93,3,151.71,2.33,3.49,137.2,894,48.14,Spring,Home,83,4
298.91,55.55,5,86.02,4.53,14.45,92.72,922,72.64,Spring,Home,83,5
408.66,46.75,8,156.32,4.9,12.69,117.55,798,28.29,Summer,Home,83,6
467.17,40.39,8,291.31,3.78,21.59,99.96,1236,59.25,Summer,Home,83,7
289.88,39.83,10,132.62,4.24,5.63,94.2,1014,71.17,Summer,Home,83,8
407.63,26.25,9,188.56,4.75,22.89,104.77,930,52.48,Fall,Home,83,9
414.98,29.45,7,266.08,3.45,13.24,86.28,503,39.22,Fall,Home,83,10
493.99,64.01,9,195.58,4.49,25.06,90.34,1190,77.38,Fall,Home,83,11
295.47,8.49,7,158,4.45,10.57,98.04,1679,69.78,Winter,Home,83,12
258.77,34.16,5,94.37,4.68,3.69,102.07,1183,73.73,Winter,Home,83,13
312.3,31.05,9,144.76,3.66,10.09,98.09,498,34.74,Spring,Home,83,14
376.98,18.09,5,196.74,4.02,6.99,96.29,816,31.88,Spring,Home,83,15
335.77,11.66,6,208.13,4.34,11.93,84.9,1026,18.72,Spring,Home,83,16
546.16,97.14,14,186.19,4.78,1.71,132.18,1245,53.51,Summer,Home,83,17
409.17,51.5,6,204.64,4.49,11.23,109.87,1558,52.41,Summer,Home,83,18
534.77,23.65,9,272.99,3.9,11.25,107.89,994,49.2,Winter,Electronics,84,1
605.22,58.95,10,270.78,4.18,18.27,81.43,448,52.88,Winter,Electronics,84,2
419.29,8.08,7,299.97,4.5,8.41,96.6,2086,70.38,Spring,Electronics,84,3
320.27,17.65,5,107.58,3.98,7.11,89.18,1172,61.07,Spring,Electronics,84,4
289.43,22.03,8,121.22,4.27,21.09,130.16,1020,46.93,Spring,Electronics,84,5
437.1,26.07,12,218.58,4.47,4.15,99.95,799,46.19,Summer,Electronics,84,6
364.23,14.76,2,189.65,4.32,5.95,93.65,767,69.98,Summer,Electronics,84,7
292.23,16.48,14,174.06,4.86,17.62,78.8,2417,21.39,Summer,Electronics,84,8
635.79,35.77,7,347.77,3.95,19.05,88.63,816,32.07,Fall,Electronics,84,9
530.99,55.78,5,211.43,4.59,7.33,116.33,1195,57.09,Fall,Electronics,84,10
329.75,7.1,8,151.47,4.12,22.36,88.62,869,51.2,Fall,Electronics,84,11
447.5,10.55,11,208.19,4.31,20.59,105.61,673,47.96,Winter,Electronics,84,12
283.77,9.9,11,110.07,3.81,16.81,78.9,792,26.33,Winter,Electronics,84,13
323.5,19.13,7,133.33,3.72,8.3,116.58,581,25.82,Spring,Electronics,84,14
383.46,51.35,8,126.91,4.27,14.2,102.89,1832,40.64,Spring,Electronics,84,15
423.12,33.9,6,197.98,4.19,9.39,100.16,1219,26.72,Spring,Electronics,84,16
317.06,60.04,5,48.15,4.86,5.1,108.57,569,35.63,Summer,Electronics,84,17
415.11,38.87,5,198.86,3.73,16.96,70.99,431,39.89,Summer,Electronics,84,18
380.81,62.8,5,96.83,3.28,12.36,110.24,561,51.92,Winter,Fashion,85,1
434.76,31.26,8,160.74,4.14,0.27,139.21,511,9.18,Winter,Fashion,85,2
412.77,16.74,5,247.9,3.87,19.23,144.23,533,24.11,Spring,Fashion,85,3
235.83,38.61,6,30.13,4.28,11.27,97.6,538,36.3,Spring,Fashion,85,4
462.37,21.04,7,312.25,3.59,11.02,105.85,927,29.44,Spring,Fashion,85,5
476.57,41.94,14,248.51,4.12,20.9,100.15,630,54.01,Summer,Fashion,85,6
611.66,61.33,4,306.66,3.34,18.07,100.23,510,39.33,Summer,Fashion,85,7
271.95,18.11,10,98.88,4.56,13.38,113.74,1024,63.95,Summer,Fashion,85,8
290.94,9.63,9,147.97,4.17,3.23,93.75,871,92.3,Fall,Fashion,85,9
375.33,27.75,7,166.07,4.46,21.13,141.01,792,63.06,Fall,Fashion,85,10
360.79,33.69,8,164.9,3.92,6.3,93.93,800,64.04,Fall,Fashion,85,11
458.62,29.81,11,246.89,3.06,20.57,95.27,1625,55.49,Winter,Fashion,85,12
336.07,32.1,8,145.69,4.36,7.9,82.91,743,40.57,Winter,Fashion,85,13
367.66,30.33,5,176.97,4.07,18.94,125.64,994,32.06,Spring,Fashion,85,14
308.12,53.16,9,71.81,4.86,2.48,78.29,563,69.92,Spring,Fashion,85,15
226.67,5.19,8,144.68,4.53,3.72,90.92,1256,75.63,Spring,Fashion,85,16
247.96,21.91,10,115.97,4.73,11.77,83.2,1005,72.39,Summer,Fashion,85,17
283.45,14.56,15,169.83,3.74,17.35,96.11,1136,74.92,Summer,Fashion,85,18
323.94,39.3,9,124.68,4.83,1.12,116.22,1871,32.59,Winter,Home,86,1
402.23,14.34,8,191.88,4.78,22.39,104.66,650,73.56,Winter,Home,86,2
432.22,71.85,12,152.3,3.86,4.75,85.1,706,20.72,Spring,Home,86,3
246.35,34.69,5,136.06,4.67,16.73,97.87,2011,48.21,Spring,Home,86,4
290.86,8.1,16,99.73,4.57,12.1,108.98,395,61.5,Spring,Home,86,5
399.99,30.16,11,155.77,3.63,10.54,120,538,32.89,Summer,Home,86,6
559.74,25.78,3,311.21,4.68,13.95,73.57,988,33.89,Summer,Home,86,7
182.69,8.77,8,92.22,4.26,9.66,72.21,1472,40.96,Summer,Home,86,8
331.72,29.32,5,177.67,4.91,14.8,89.08,1782,74.82,Fall,Home,86,9
489.28,84.27,11,159.13,4.53,7.31,84.97,1206,36.52,Fall,Home,86,10
284.18,25.42,1,107.01,4.22,6.1,95.48,636,45.61,Fall,Home,86,11
360.34,15.25,6,174.47,4.54,1.36,118.91,626,34.09,Winter,Home,86,12
323.44,48.58,3,111.28,4.69,19.5,115.75,2097,75.4,Winter,Home,86,13
468.89,18.08,5,318.55,4.13,6.98,87.07,512,17.14,Spring,Home,86,14
380.65,56.29,14,66.61,4.41,17.99,119.09,479,26.44,Spring,Home,86,15
237.22,21.51,11,105.02,4.4,7.17,99.81,943,71.84,Spring,Home,86,16
462.41,85.47,8,144.81,4.3,3.86,95.86,1214,50.67,Summer,Home,86,17
240.66,14.48,12,125.61,4.86,19.73,81.94,1216,51.57,Summer,Home,86,18
337.54,14.5,7,157.37,4.19,8.39,81,959,56.71,Winter,Home,87,1
298.6,15.81,10,110.59,4.58,1.1,125.81,1582,83.16,Winter,Home,87,2
502.98,51.27,6,287.68,4.56,9.21,81.11,1439,28.82,Spring,Home,87,3
311.47,26.42,6,101.13,4.7,14.94,106.21,1080,60.43,Spring,Home,87,4
333.33,41.63,8,102.87,4.05,9.89,97.08,866,19.59,Spring,Home,87,5
266.32,18.29,9,117.13,3.86,27.69,104.04,1357,53.56,Summer,Home,87,6
327.36,26.68,8,133.11,4.78,9.42,116.18,1574,69.94,Summer,Home,87,7
489.32,60.75,6,189.4,4.68,21.97,88.46,383,62.42,Summer,Home,87,8
335.56,38.5,7,184.84,4.26,4.46,100.31,2102,22.87,Fall,Home,87,9
562.6,50.58,6,305.05,4.02,19.38,132.49,869,68.92,Fall,Home,87,10
467.63,43.75,4,204.58,4.6,21.32,88.84,1169,77.83,Fall,Home,87,11
312.22,17.98,11,147.96,4.13,17.68,110.41,682,38.52,Winter,Home,87,12
282.88,12.38,11,133.29,4.53,9.89,91.37,1721,51.08,Winter,Home,87,13
368.16,59.42,5,115.63,4.45,18.45,111.43,813,49.32,Spring,Home,87,14
448.43,8.53,8,258.64,3.76,18.46,96.94,784,69.01,Spring,Home,87,15
241.33,10.86,8,124.72,4.29,8.49,96.77,978,45.34,Spring,Home,87,16
381.81,82.68,11,102.53,3,11.69,74.49,556,64.05,Summer,Home,87,17
262.35,36.88,6,66.56,4.82,10.45,123.7,791,19.47,Summer,Home,87,18
373.79,55.12,10,113.77,4.87,26.48,93.93,1426,65.13,Winter,Home,88,1
601.22,38.98,4,325.68,4.6,9.12,89.83,489,26.94,Winter,Home,88,2
315.58,42.14,9,112.37,3.97,6.55,129.35,881,40.08,Spring,Home,88,3
401.94,32.66,8,167.92,4.09,6.95,105.36,331,32.58,Spring,Home,88,4
300.88,40.41,5,109.5,3.52,9.41,85.07,1228,83.7,Spring,Home,88,5
285.47,29.91,6,113,4.85,14.37,101.93,1194,39.23,Summer,Home,88,6
363.3,20.88,8,191.74,4.56,2.11,120.32,370,61.48,Summer,Home,88,7
196.48,14.27,5,116.25,2.7,12.04,94.24,1078,35.31,Summer,Home,88,8
438.78,9.88,10,358.92,4.61,25.69,94.85,2046,58.66,Fall,Home,88,9
333.66,17.75,5,154.63,4.86,9.03,113.85,784,44.39,Fall,Home,88,10
398.39,13.63,5,233.87,4.75,12,98.16,878,45.97,Fall,Home,88,11
437.69,47.88,10,236.47,4.58,15.31,92.15,1634,52.62,Winter,Home,88,12
328.52,7.01,11,180.19,4.45,16.84,96.8,908,66.7,Winter,Home,88,13
324.83,54.33,12,99.55,3.97,6.71,112.72,1689,20.36,Spring,Home,88,14
366.72,21.06,14,174.84,4.79,15.54,115.04,1275,36.63,Spring,Home,88,15
816.01,129.68,5,353.55,4.65,4.13,89.64,1275,86.42,Spring,Home,88,16
274.96,18.98,5,143.72,4.6,14.07,123.88,1634,74.39,Summer,Home,88,17
320.99,62.58,9,132.54,4.19,23.8,115.05,1579,31.63,Summer,Home,88,18
355.79,62.54,11,37.67,4.76,8.75,78.07,765,14.02,Winter,Electronics,89,1
369.86,19.16,9,132.53,4.23,5.49,100,713,63.18,Winter,Electronics,89,2
443.05,30.7,6,223.55,4.14,15.39,78.33,1380,80.53,Spring,Electronics,89,3
250.99,33.81,13,71.04,4.04,7.52,100.62,864,65.65,Spring,Electronics,89,4
191.27,20.47,8,61.22,3.45,5.59,120.53,676,53.27,Spring,Electronics,89,5
398.41,20.71,8,182.8,3.87,24.19,123.13,284,35.93,Summer,Electronics,89,6
353.13,36.87,10,145.93,3.88,12.91,100.08,1286,31.9,Summer,Electronics,89,7
293.63,30.89,5,72.93,3.79,10.78,98.5,572,23.93,Summer,Electronics,89,8
385,34.15,7,152.33,4.55,7.45,72.76,1677,60.79,Fall,Electronics,89,9
